destination,place_name,category,address,rating,review_count,url,latitude,longitude
atraksi dekat Bangka Belitung,Wisata Alam Batu Mentas,Tujuan Wisata,"
6R4P+F5W, Wisata Alam Batu Mentas, jl. Tengah Manggar, dusun Kelekak Datuk, Badau, Kabupaten Belitung, Kepulauan Bangka Belitung 33451","4,6",158.0,https://www.google.com/maps/place/Wisata+Alam+Batu+Mentas/data=!4m7!3m6!1s0x2e173b38bc226701:0x13763c66a00bb090!8m2!3d-2.7937514!4d107.8354653!16s%2Fg%2F11s5wl63g4!19sChIJAWcivDg7Fy4RkLALoGY8dhM?authuser=0&hl=id&rclk=1,-2.7937514,107.8354653
atraksi dekat Bangka Belitung,Wisata Pantai Batu Keranji,Tujuan Wisata,"
Rambat, Kec. Simpang Teritip, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33366","4,4",20.0,https://www.google.com/maps/place/Wisata+Pantai+Batu+Keranji/data=!4m7!3m6!1s0x2e23718064b8cb2d:0x7be05e504323adff!8m2!3d-1.8989684!4d105.2554472!16s%2Fg%2F11ks2smj1c!19sChIJLcu4ZIBxIy4R_60jQ1Be4Hs?authuser=0&hl=id&rclk=1,-1.8989684,105.2554472
atraksi dekat Bangka Belitung,Pemakaman Dusun Kelekak Datuk Desa Badau Kecamatan badau Belitung,Restoran,"
5RMC+3XR, Badau, Kabupaten Belitung, Kepulauan Bangka Belitung 33451","4,7",13.0,https://www.google.com/maps/place/Pemakaman+Dusun+Kelekak+Datuk+Desa+Badau+Kecamatan+badau+Belitung/data=!4m7!3m6!1s0x2e172508cce5ea49:0x28fa7c4c91ba7ae1!8m2!3d-2.8172726!4d107.8224038!16s%2Fg%2F11h10b1vgr!19sChIJSerlzAglFy4R4Xq6kUx8-ig?authuser=0&hl=id&rclk=1,-2.8172726,107.8224038
atraksi dekat Bangka Belitung,Simpang Tempilang,Area Mendaki,"
Jl. Pangkalpinang-Muntok, Maras Senang, Kec. Klp., Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33364","4,4",32.0,https://www.google.com/maps/place/Simpang+Tempilang/data=!4m7!3m6!1s0x2e2303b3ac69b473:0x152bb871e4797176!8m2!3d-1.8941146!4d105.7031073!16s%2Fg%2F11sfjl1qd4!19sChIJc7RprLMDIy4RdnF55HG4KxU?authuser=0&hl=id&rclk=1,-1.8941146,105.7031073
atraksi dekat Bangka Belitung,Pantai air anyir,Tujuan Wisata,"
Air Anyir, Kec. Merawang, Kabupaten Bangka, Kepulauan Bangka Belitung 33172","4,1",182.0,https://www.google.com/maps/place/Pantai+air+anyir/data=!4m7!3m6!1s0x2e22eb2b0a47de21:0xbf9235a23fca198f!8m2!3d-2.0193529!4d106.1552899!16s%2Fg%2F11bxdwycxp!19sChIJId5HCivrIi4RjxnKP6I1kr8?authuser=0&hl=id&rclk=1,-2.0193529,106.1552899
atraksi dekat Bangka Belitung,Pan Semujur Beach,Pantai,"
Jl. Tapak Dewa, Tj. Gn., Kec. Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung","4,2",567.0,https://www.google.com/maps/place/Pan+Semujur+Beach/data=!4m7!3m6!1s0x2e22b84954c5dbf7:0x44f6856cf2ec02c5!8m2!3d-2.1875126!4d106.1990149!16s%2Fg%2F11f0krdgr2!19sChIJ99vFVEm4Ii4RxQLs8myF9kQ?authuser=0&hl=id&rclk=1,-2.1875126,106.1990149
atraksi dekat Bangka Belitung,Pantai BABUSSALAM Air Hitam Laut Kec Sadu Kab Tanjabtim Jambi,Pantai,"
Air Hitam Laut, Kec. Sadu, Kabupaten Tanjung Jabung Timur, Jambi 36773","4,0",36.0,https://www.google.com/maps/place/Pantai+BABUSSALAM+Air+Hitam+Laut+Kec+Sadu+Kab+Tanjabtim+Jambi/data=!4m7!3m6!1s0x2e242fdee124a559:0xe7d3a0f7e5d637f0!8m2!3d-1.3204677!4d104.4448978!16s%2Fg%2F11bxfx7vgy!19sChIJWaUk4d4vJC4R8DfW5feg0-c?authuser=0&hl=id&rclk=1,-1.3204677,104.4448978
atraksi dekat Bangka Belitung,Tj. Pendam,,,,,https://www.google.com/maps/place/Tj.+Pendam/data=!4m7!3m6!1s0x2e17167a7de532ab:0xe6b14227da0d4f23!8m2!3d-2.7272344!4d107.6318903!16s%2Fg%2F12hhhkw3t!19sChIJqzLlfXoWFy4RI08N2idCseY?authuser=0&hl=id&rclk=1,-2.7272344,107.6318903
atraksi dekat Bangka Belitung,Pantai Tj. Pendam,Pantai,"
Kepulauan Bangka Belitung","4,5",479.0,https://www.google.com/maps/place/Pantai+Tj.+Pendam/data=!4m7!3m6!1s0x2e171660f94aa8e7:0xdb205eed8b15f1!8m2!3d-2.7411811!4d107.6246944!16s%2Fg%2F1ydp5gj9x!19sChIJ56hK-WAWFy4R8RWL7V4g2wA?authuser=0&hl=id&rclk=1,-2.7411811,107.6246944
atraksi dekat Bangka Belitung,Pantai Burong Mandi,Tujuan Wisata,"
7743+R6, Burong Mandi, Kabupaten Belitung Timur, Kepulauan Bangka Belitung","4,3",161.0,https://www.google.com/maps/place/Pantai+Burong+Mandi/data=!4m7!3m6!1s0x2e10c54da58413f9:0x2b85cad9211548bb!8m2!3d-2.7429629!4d108.2530099!16s%2Fg%2F11ssyy5gc5!19sChIJ-ROEpU3FEC4Ru0gVIdnKhSs?authuser=0&hl=id&rclk=1,-2.7429629,108.2530099
atraksi dekat Bangka Belitung,Simpang Gong,,,,,https://www.google.com/maps/place/Simpang+Gong/data=!4m7!3m6!1s0x2e23720678bc3ffd:0x41c53e94ff94db8e!8m2!3d-1.8939731!4d105.3189726!16s%2Fg%2F12lqk0fj6!19sChIJ_T-8eAZyIy4RjtuU_5Q-xUE?authuser=0&hl=id&rclk=1,-1.8939731,105.3189726
atraksi dekat Bangka Belitung,Taman Kolam Bahari,Tujuan Wisata,"
Jl. Pakri 1 No.21, Duku, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30163","4,8",148.0,https://www.google.com/maps/place/Taman+Kolam+Bahari/data=!4m7!3m6!1s0x2e3b776a26b35425:0xa78666ea5ff91482!8m2!3d-2.9573938!4d104.7712355!16s%2Fg%2F11mw7rh3my!19sChIJJVSzJmp3Oy4RghT5X-pmhqc?authuser=0&hl=id&rclk=1,-2.9573938,104.7712355
atraksi dekat Bangka Belitung,Kampoeng FIFI,Tujuan Wisata,"
25J8+MRP, Lenggang, Kec. Gantung, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33516","4,2",2833.0,https://www.google.com/maps/place/Kampoeng+FIFI/data=!4m7!3m6!1s0x2e1129bdf3df1775:0xe307fd6abe1abc01!8m2!3d-2.9682904!4d108.1670653!16s%2Fg%2F11cp3jphly!19sChIJdRff870pES4RAbwavmr9B-M?authuser=0&hl=id&rclk=1,-2.9682904,108.1670653
atraksi dekat Bangka Belitung,TRENDGYM,Tempat Fitness,"
7JFR+W5H, Jl. Gatot Subroto, Paal Satu, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,2",17.0,https://www.google.com/maps/place/TRENDGYM/data=!4m7!3m6!1s0x2e1717bff90c35c9:0x8fb734549da53092!8m2!3d-2.7251942!4d107.6404893!16s%2Fg%2F11h336myxk!19sChIJyTUM-b8XFy4RkjClnVQ0t48?authuser=0&hl=id&rclk=1,-2.7251942,107.6404893
atraksi dekat Bangka Belitung,Rumah Keong Belitung,Tujuan Wisata,"
25Q2+FRV, Lenggang, Kec. Gantung, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33562","4,3",494.0,https://www.google.com/maps/place/Rumah+Keong+Belitung/data=!4m7!3m6!1s0x2e1129f2e3a1b433:0x6ae77976bfdd76c7!8m2!3d-2.9612504!4d108.1520326!16s%2Fg%2F11cs3zxgbh!19sChIJM7Sh4_IpES4Rx3bdv3Z552o?authuser=0&hl=id&rclk=1,-2.9612504,108.1520326
atraksi dekat Bangka Belitung,Bukit Pagoda Nusantara,Tujuan Wisata,"
Jl. Pagoda, Parit Padang, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33211","4,3",232.0,https://www.google.com/maps/place/Bukit+Pagoda+Nusantara/data=!4m7!3m6!1s0x2e22ed4c812b8e23:0x9c546154be27204d!8m2!3d-1.9092473!4d106.1575792!16s%2Fg%2F11vcm1vxzt!19sChIJI44rgUztIi4RTSAnvlRhVJw?authuser=0&hl=id&rclk=1,-1.9092473,106.1575792
atraksi dekat Bangka Belitung,Danau Ulak Lia Sekayu,Tujuan Wisata,"
4RC7+J9Q, Balai Agung, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711","4,4",152.0,https://www.google.com/maps/place/Danau+Ulak+Lia+Sekayu/data=!4m7!3m6!1s0x2e3a8fa895355f2f:0x851b73738cb64e1c!8m2!3d-2.8784083!4d103.813475!16s%2Fg%2F11h3x442b3!19sChIJL181laiPOi4RHE62jHNzG4U?authuser=0&hl=id&rclk=1,-2.8784083,103.813475
atraksi dekat Bangka Belitung,Desa Wisata Balok,Tujuan Wisata,"
Jl. Raya Desa Balok, RT.07, Balok, Kec. Dendang, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33561","4,7",3.0,https://www.google.com/maps/place/Desa+Wisata+Balok/data=!4m7!3m6!1s0x2e16d75a47c40563:0x3a8d3df55ff44b38!8m2!3d-3.0163227!4d107.8967687!16s%2Fg%2F11kqt_5ytp!19sChIJYwXER1rXFi4ROEv0X_U9jTo?authuser=0&hl=id&rclk=1,-3.0163227,107.8967687
atraksi dekat Bangka Belitung,WISATA OTOMOTIF PASIR PICAY,Tujuan Wisata,"
56QR+PF6, Jalan panggung pelita, Dsn garumedang, Sukamandi, K ecamatan Damar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33515","4,4",23.0,https://www.google.com/maps/place/WISATA+OTOMOTIF+PASIR+PICAY/data=!4m7!3m6!1s0x2e10db6c075ee639:0xbbc6278cdcfe4860!8m2!3d-2.8107115!4d108.2411322!16s%2Fg%2F11fm_1mxp_!19sChIJOeZeB2zbEC4RYEj-3Iwnxrs?authuser=0&hl=id&rclk=1,-2.8107115,108.2411322
atraksi dekat Bromo,Explore Bromo,Biro Perjalanan dan Wisata,"
Jl. Raya Bromo, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,7",95.0,https://www.google.com/maps/place/Explore+Bromo/data=!4m7!3m6!1s0x2e7887608c60bee7:0xc6e495ae9a8b5d5a!8m2!3d-7.9209746!4d112.9645686!16s%2Fg%2F11gc9m3rdx!19sChIJ575gjGCHeC4RWl2Lmq6V5MY?authuser=0&hl=id&rclk=1,-7.9209746,112.9645686
atraksi dekat Bromo,Lautan Pasir Bromo,Tujuan Wisata,"
Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,8",10937.0,https://www.google.com/maps/place/Lautan+Pasir+Bromo/data=!4m7!3m6!1s0x2dd6365873d6ae09:0x42c2b14a434816da!8m2!3d-7.9291214!4d112.9543344!16s%2Fg%2F11c0phrzth!19sChIJCa7Wc1g21i0R2hZIQ0qxwkI?authuser=0&hl=id&rclk=1,-7.9291214,112.9543344
atraksi dekat Bromo,Bromo Hillside,Tujuan Wisata,"
2WGG+6C2, Jl. Jemplang, Dusun Jarak Ijo, Ngadas, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157","4,8",7199.0,https://www.google.com/maps/place/Bromo+Hillside/data=!4m7!3m6!1s0x2dd6377616504031:0xa294e98df7f7df1b!8m2!3d-7.9739736!4d112.9258767!16s%2Fg%2F11sf85hmk4!19sChIJMUBQFnY31i0RG9_3943plKI?authuser=0&hl=id&rclk=1,-7.9739736,112.9258767
atraksi dekat Bromo,Tour Agency Wisata Gunung Bromo,Biro Wisata,"
Perum Bumi Mondoroko Raya Blk. BB No.22, Krajan, Watugede, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153","4,7",164.0,https://www.google.com/maps/place/Tour+Agency+Wisata+Gunung+Bromo/data=!4m7!3m6!1s0x2dd62be59f494bff:0xccc55330620ab40a!8m2!3d-7.9092633!4d112.6661001!16s%2Fg%2F11fsz1yxyt!19sChIJ_0tJn-Ur1i0RCrQKYjBTxcw?authuser=0&hl=id&rclk=1,-7.9092633,112.6661001
atraksi dekat Bromo,Mentigen Hill,Titik Pemandangan,"
3XC9+FW3, Unnamed Road, Ngadisari, Sukapura, Probolinggo Regency, East Java 67254","4,7",874.0,https://www.google.com/maps/place/Mentigen+Hill/data=!4m7!3m6!1s0x2dd636446fce4da7:0x8280d0d5476c7a64!8m2!3d-7.9288644!4d112.9697946!16s%2Fg%2F11gfp24m29!19sChIJp03Ob0Q21i0RZHpsR9XQgII?authuser=0&hl=id&rclk=1,-7.9288644,112.9697946
atraksi dekat Bromo,Kawah Gunung Bromo,Tujuan Wisata,"
3X63+65P, Cemorolawang, Podokoyo, Kec. Sukapura, Kabupaten Lumajang, Jawa Timur 67177","4,7",720.0,https://www.google.com/maps/place/Kawah+Gunung+Bromo/data=!4m7!3m6!1s0x2dd637c78bebaa97:0xa7a0b97b68ca6dfb!8m2!3d-7.9394213!4d112.9529423!16s%2Fg%2F11shnhcqn0!19sChIJl6rri8c31i0R-23KaHu5oKc?authuser=0&hl=id&rclk=1,-7.9394213,112.9529423
atraksi dekat Bromo,Air Terjun Madakaripura,Tujuan Wisata,"
Tersono, Sapih, Kec. Lumbang, Kabupaten Probolinggo, Jawa Timur 67183","4,5",3561.0,https://www.google.com/maps/place/Air+Terjun+Madakaripura/data=!4m7!3m6!1s0x2dd64a8134d45011:0x8d14c8dbff7a3823!8m2!3d-7.8478713!4d113.0161214!16s%2Fm%2F064mbnz!19sChIJEVDUNIFK1i0RIzh6_9vIFI0?authuser=0&hl=id&rclk=1,-7.8478713,113.0161214
atraksi dekat Bromo,Pasir Berbisik,Tujuan Wisata,"
Krajan I, Ngadas, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,8",1829.0,https://www.google.com/maps/place/Pasir+Berbisik/data=!4m7!3m6!1s0x2dd6364c6d33285d:0xfe280532e12495e9!8m2!3d-7.9379202!4d112.9704424!16s%2Fg%2F11c20cvplm!19sChIJXSgzbUw21i0R6ZUk4TIFKP4?authuser=0&hl=id&rclk=1,-7.9379202,112.9704424
atraksi dekat Bromo,Bukit Red Flower Puspo,Tujuan Wisata,"
Jalan Bromo Tosari No.Dusun, Sentong, Punjul, Kec. Puspo, Pasuruan, Jawa Timur 67176","4,5",396.0,https://www.google.com/maps/place/Bukit+Red+Flower+Puspo/data=!4m7!3m6!1s0x2dd633dfa818a147:0xff73ce5767d10cb9!8m2!3d-7.8434958!4d112.8697261!16s%2Fg%2F11h3whn38g!19sChIJR6EYqN8z1i0RuQzRZ1fOc_8?authuser=0&hl=id&rclk=1,-7.8434958,112.8697261
atraksi dekat Bromo,Puncak B29,Tujuan Wisata,"
2XRV+8W4, Argosari, Senduro, Nganjir, Sariwani, Kec. Sukapura, Kabupaten Lumajang, Jawa Timur 67254","4,7",3723.0,https://www.google.com/maps/place/Puncak+B29/data=!4m7!3m6!1s0x2dd647e555555555:0x5cf5334088ce710e!8m2!3d-7.9592318!4d112.9948334!16s%2Fg%2F11clycqvj3!19sChIJVVVVVeVH1i0RDnHOiEAz9Vw?authuser=0&hl=id&rclk=1,-7.9592318,112.9948334
atraksi dekat Bromo,Lembah Watangan Bromo Tengger Semeru Nasional Park,Tujuan Wisata,"
2XG4+769, Jl. Raya Ngadas, Gedong, Sariwani, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,7",6734.0,https://www.google.com/maps/place/Lembah+Watangan+Bromo+Tengger+Semeru+Nasional+Park/data=!4m7!3m6!1s0x2dd63782c2f16875:0x1776e28e9e8372ff!8m2!3d-7.974333!4d112.9556027!16s%2Fg%2F11gf5p8r9p!19sChIJdWjxwoI31i0R_3KDno7idhc?authuser=0&hl=id&rclk=1,-7.974333,112.9556027
atraksi dekat Bromo,Taman Edelweiss Desa Wonokitri,Tujuan Wisata,"
Jl. Sekar Sari, Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177","4,6",1535.0,https://www.google.com/maps/place/Taman+Edelweiss+Desa+Wonokitri/data=!4m7!3m6!1s0x2dd63529ba39997d:0xdc2ad7fdcf65ae08!8m2!3d-7.8834024!4d112.912341!16s%2Fg%2F11h1yfrtnv!19sChIJfZk5uik11i0RCK5lz_3XKtw?authuser=0&hl=id&rclk=1,-7.8834024,112.912341
atraksi dekat Bromo,Lembah Widodari,Tujuan Wisata,"
3WCQ+2JV, Area Pegunungan, Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177","4,8",256.0,https://www.google.com/maps/place/Lembah+Widodari/data=!4m7!3m6!1s0x2dd637821beae19f:0x8f320e83f72bfd36!8m2!3d-7.9298922!4d112.9390313!16s%2Fg%2F11h6m50_h0!19sChIJn-HqG4I31i0RNv0r94MOMo8?authuser=0&hl=id&rclk=1,-7.9298922,112.9390313
atraksi dekat Bromo,Air Terjun Umbulan,Tujuan Wisata,"
4372+GM5, Watulumpang, Sukapura, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,3",239.0,https://www.google.com/maps/place/Air+Terjun+Umbulan/data=!4m7!3m6!1s0x2dd64bcd7f3f3d4b:0x7bb8c6a853295e6f!8m2!3d-7.8862376!4d113.0517307!16s%2Fg%2F11by_jxp13!19sChIJSz0_f81L1i0Rb14pU6jGuHs?authuser=0&hl=id&rclk=1,-7.8862376,113.0517307
atraksi dekat Bromo,Bukit Cinta Taman Nasional Bromo Tengger Semeru,Tujuan Wisata,"
Area Pegunungan, Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177","4,7",4738.0,https://www.google.com/maps/place/Bukit+Cinta+Taman+Nasional+Bromo+Tengger+Semeru/data=!4m7!3m6!1s0x2dd6369067f2b2eb:0xa5fa6bec5355c261!8m2!3d-7.9144666!4d112.9396027!16s%2Fg%2F11cm0k70ng!19sChIJ67LyZ5A21i0RYcJVU-xr-qU?authuser=0&hl=id&rclk=1,-7.9144666,112.9396027
atraksi dekat Bromo,Pura Luhur Poten Bromo Ngadisari,Pura,"
3X83+MJ3, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,7",717.0,https://www.google.com/maps/place/Pura+Luhur+Poten+Bromo+Ngadisari/data=!4m7!3m6!1s0x2dd63657e4896a5f:0xd88881d00969460d!8m2!3d-7.9333614!4d112.9540332!16s%2Fg%2F11b5wk1dwg!19sChIJX2qJ5Fc21i0RDUZpCdCBiNg?authuser=0&hl=id&rclk=1,-7.9333614,112.9540332
atraksi dekat Bromo,LEMBAH BROMO,Tujuan Wisata,"
Jalan coban pelangi, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157","4,6",458.0,https://www.google.com/maps/place/LEMBAH+BROMO/data=!4m7!3m6!1s0x2dd63b77d6df9df1:0x8d8df71e22157f9b!8m2!3d-8.032122!4d112.8273153!16s%2Fg%2F11sk91hrg7!19sChIJ8Z3f1nc71i0Rm38VIh73jY0?authuser=0&hl=id&rclk=1,-8.032122,112.8273153
atraksi dekat Bromo,Seruni Point Bromo,Tujuan Wisata,"
3XQ2+HFP, Ngadisari, Sukapura, Area Pegunungan, Keduwung, Kec. Puspo, Kabupaten Probolinggo, Jawa Timur 67254","4,7",5851.0,https://www.google.com/maps/place/Seruni+Point+Bromo/data=!4m7!3m6!1s0x2dd636878a222227:0x104b279a5845f3f9!8m2!3d-7.9110252!4d112.9512032!16s%2Fg%2F11cjjhp1q7!19sChIJJyIiioc21i0R-fNFWJonSxA?authuser=0&hl=id&rclk=1,-7.9110252,112.9512032
atraksi dekat Bromo,Bukit Prau View Panorama Lisser Adventure,Dek Observasi,"
3WVX+CW6 bukit penanjakan TNBTS, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254","4,7",93.0,https://www.google.com/maps/place/Bukit+Prau+View+Panorama+Lisser+Adventure/data=!4m7!3m6!1s0x2dd637622246bc35:0xce9ece82db7c6df5!8m2!3d-7.9064589!4d112.9497669!16s%2Fg%2F11j59wkxz7!19sChIJNbxGImI31i0R9W1824LOns4?authuser=0&hl=id&rclk=1,-7.9064589,112.9497669
atraksi dekat Bromo,Taman Nasional Bromo Tengger Semeru,Taman Nasional,"
XXH2+7X4, Ranupani, Jawa Timur","4,8",46887.0,https://www.google.com/maps/place/Taman+Nasional+Bromo+Tengger+Semeru/data=!4m7!3m6!1s0x2dd63f365f69c945:0x36aec022815992c9!8m2!3d-8.0218747!4d112.9524384!16s%2Fm%2F027jvy8!19sChIJRclpXzY_1i0RyZJZgSLArjY?authuser=0&hl=id&rclk=1,-8.0218747,112.9524384
atraksi dekat Bromo,Plataran Bromo,,"
Wonopolo, Ngadiwono, Kec. Tosari, Pasuruan, Jawa Timur 67177","4,7",1782.0,https://www.google.com/maps/place/Plataran+Bromo/data=!4m10!3m9!1s0x2dd633ef8dfee069:0xa042bdc2bd9db3d9!5m2!4m1!1i2!8m2!3d-7.8950989!4d112.8920126!16s%2Fg%2F11fy_10976!19sChIJaeD-je8z1i0R2bOdvcK9QqA?authuser=0&hl=id&rclk=1,-7.8950989,112.8920126
atraksi dekat Bromo,King Kong Hill,Dek Observasi,"
3WRX+XJ7, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67176","4,7",3817.0,https://www.google.com/maps/place/King+Kong+Hill/data=!4m7!3m6!1s0x2dd63686a3af0229:0x4721d46b5aeaf34!8m2!3d-7.9075466!4d112.9490559!16s%2Fg%2F11bzr5w45l!19sChIJKQKvo4Y21i0RNK-utUYdcgQ?authuser=0&hl=id&rclk=1,-7.9075466,112.9490559
atraksi dekat Raja Ampat,Kalibiru (Blue River) - Raja Ampat,Area Rekreasi Alam,"
MWXM+6MW, Warsamdim, Kec. Tlk. Mayalibit, Kabupaten Raja Ampat, Papua Barat Daya 98482","4,8",204.0,https://www.google.com/maps/place/Kalibiru+%28Blue+River%29+-+Raja+Ampat/data=!4m7!3m6!1s0x2d5f17b39f5f5823:0xde8037d6519a03c7!8m2!3d-0.3018819!4d130.9342084!16s%2Fg%2F11j0j21v9d!19sChIJI1hfn7MXXy0RxwOaUdY3gN4?authuser=0&hl=id&rclk=1,-0.3018819,130.9342084
atraksi dekat Raja Ampat,Piaynemo Raja Ampat,Tujuan Wisata,"
Groot Fam Saukabu Kepulauan, Saukabu, Distrik Waigeo Barat Kepulauan, Kabupaten Raja Ampat, Papua Barat 98481","4,9",2261.0,https://www.google.com/maps/place/Piaynemo+Raja+Ampat/data=!4m7!3m6!1s0x2d5e37819775a0bf:0xb98db4c6e60649fb!8m2!3d-0.5642076!4d130.2708139!16s%2Fg%2F11b8_qyrb5!19sChIJv6B1l4E3Xi0R-0kG5sa0jbk?authuser=0&hl=id&rclk=1,-0.5642076,130.2708139
atraksi dekat Raja Ampat,Pantai Saleo,Pantai,"
Waisai, Distrik Kota Waisai, Kabupaten Raja Ampat, Papua Barat Daya 98482","4,6",29.0,https://www.google.com/maps/place/Pantai+Saleo/data=!4m7!3m6!1s0x2d5f02b7e2e27a55:0x848c26d0dfb12814!8m2!3d-0.4411768!4d130.7875287!16s%2Fg%2F11hbgb87rf!19sChIJVXri4rcCXy0RFCix39AmjIQ?authuser=0&hl=id&rclk=1,-0.4411768,130.7875287
atraksi dekat Raja Ampat,Rufas Island,Tujuan Wisata,"
C7PM+4QG, Saukabu, Distrik Waigeo Barat Kepulauan, Kabupaten Raja Ampat, Papua Barat Daya","4,9",44.0,https://www.google.com/maps/place/Rufas+Island/data=!4m7!3m6!1s0x2d5e3786269ee29b:0xc72ff76f6140ef02!8m2!3d-0.5646867!4d130.2844519!16s%2Fg%2F11j3r_3g3_!19sChIJm-KeJoY3Xi0RAu9AYW_3L8c?authuser=0&hl=id&rclk=1,-0.5646867,130.2844519
atraksi dekat Raja Ampat,Geosite PIAYNEMO,Bangunan Bersejarah,"
C7JC+CCC, Saukabu, Distrik Waigeo Barat Kepulauan, Kabupaten Raja Ampat, Papua Barat Daya 98481","4,8",12.0,https://www.google.com/maps/place/Geosite+PIAYNEMO/data=!4m7!3m6!1s0x2d5e373034355351:0x1bc535887cc5756f!8m2!3d-0.5693565!4d130.2711016!16s%2Fg%2F11vhx4fm49!19sChIJUVM1NDA3Xi0Rb3XFfIg1xRs?authuser=0&hl=id&rclk=1,-0.5693565,130.2711016
atraksi dekat Raja Ampat,Lenmakana Stingless Jellyfish Lake,Tujuan Wisata,"
2G89+R54, Usaha Jaya, Distrik Misool Timur, Kabupaten Raja Ampat, Papua Barat Daya 98483","4,9",17.0,https://www.google.com/maps/place/Lenmakana+Stingless+Jellyfish+Lake/data=!4m7!3m6!1s0x2d42d1f0e3a47065:0xde9ad22a1027d858!8m2!3d-1.9829927!4d130.5179628!16s%2Fg%2F11j1sd1531!19sChIJZXCk4_DRQi0RWNgnECrSmt4?authuser=0&hl=id&rclk=1,-1.9829927,130.5179628
atraksi dekat Raja Ampat,Telaga Bintang - Raja Ampat,Tujuan Wisata,"
C7JC+CCC, Saukabu, Distrik Waigeo Barat Kepulauan, Kabupaten Raja Ampat, Papua Barat Daya 98481","4,8",354.0,https://www.google.com/maps/place/Telaga+Bintang+-+Raja+Ampat/data=!4m7!3m6!1s0x2d5e378304e3ffef:0xd8183d736d58a779!8m2!3d-0.5689417!4d130.2710209!16s%2Fg%2F11hd56btv7!19sChIJ7__jBIM3Xi0ReadYbXM9GNg?authuser=0&hl=id&rclk=1,-0.5689417,130.2710209
atraksi dekat Raja Ampat,Raja Ampat Wisata,Tujuan Wisata,"
HRF6+J44, Jl. Jend. Sudirman, Waisai, Kec. Waigeo Sel., Kabupaten Raja Ampat, Papua Barat Daya 98482","4,4",212.0,https://www.google.com/maps/place/Raja+Ampat+Wisata/data=!4m7!3m6!1s0x2d5f1cd88da77cd1:0xc9830efc9db967e!8m2!3d-0.4259795!4d130.8103396!16s%2Fg%2F11c746fm89!19sChIJ0XynjdgcXy0Rfpbbye8wmAw?authuser=0&hl=id&rclk=1,-0.4259795,130.8103396
atraksi dekat Morotai,Air Kaca,Tujuan Wisata,"
28RM+6J7, Wawama, Kec. Morotai Sel., Kabupaten Pulau Morotai, Maluku Utara","4,3",50.0,https://www.google.com/maps/place/Air+Kaca/data=!4m7!3m6!1s0x3290a2be46b0f8bd:0x773782b116e0512d!8m2!3d2.0405274!4d128.334034!16s%2Fg%2F11fylw07j3!19sChIJvfiwRr6ikDIRLVHgFrGCN3c?authuser=0&hl=id&rclk=1,2.0405274,128.334034
atraksi dekat Morotai,Museum Trikora,Museum,"
Unnamed Road, Sel., Kabupaten, Wawama, Morotai Selatan, Morotai Island Regency, North Maluku","4,3",462.0,https://www.google.com/maps/place/Museum+Trikora/data=!4m7!3m6!1s0x3290986825ffe283:0xf9eb728799497114!8m2!3d2.034022!4d128.2958195!16s%2Fg%2F11dxq564zl!19sChIJg-L_JWiYkDIRFHFJmYdy6_k?authuser=0&hl=id&rclk=1,2.034022,128.2958195
atraksi dekat Morotai,Dodola Seaport and Beach,Tujuan Wisata,"
35MV+RQP, Dodola Island, Morotai Selatan, Morotai Island Regency, North Maluku","4,7",212.0,https://www.google.com/maps/place/Dodola+Seaport+and+Beach/data=!4m7!3m6!1s0x329090f97051e6bd:0x92447d8bb376f074!8m2!3d2.0845797!4d128.1944575!16s%2Fg%2F11hb4fr70b!19sChIJveZRcPmQkDIRdPB2s4t9RJI?authuser=0&hl=id&rclk=1,2.0845797,128.1944575
